PassengerId,Survived,Pclass,Sex,SexEncoded,AgeFilled,AgeBand,SibSp,Parch,FamilySize,FamilyGroup,IsAlone,FareFilled,FareLog,FarePerPerson,FareBand,EmbarkedFilled,Title,CabinDeck,HasCabin,TicketPrefix,SexPclass,AgePclass,NameLength,WomenChildPriority,AgeMissing,FareMissing,CabinMissing
657,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.8958,2.1855792552411137,7.8958,Q1,S,Mr,U,0,NONE,male_P3,78.0,21,0,1,0,1
658,0,3,female,1,32.0,Young,1,1,3,Small,0,15.5,2.803360380906535,5.166666666666667,Q3,Q,Mrs,U,0,NONE,female_P3,96.0,29,1,0,0,1
659,0,2,male,0,23.0,Young,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,46.0,28,0,0,0,1
660,0,1,male,0,58.0,Senior,0,2,3,Small,0,113.275,4.738607824217808,37.75833333333333,Q4,C,Mr,D,1,NONE,male_P1,58.0,26,0,0,0,0
661,1,1,male,0,50.0,Middle,2,0,3,Small,0,133.65,4.902678819257608,44.550000000000004,Q4,S,Rare,U,0,PC,male_P1,50.0,29,0,0,0,1
662,0,3,male,0,40.0,Middle,0,0,1,Solo,1,7.225,2.1071782966514356,7.225,Q1,C,Mr,U,0,NONE,male_P3,120.0,17,0,0,0,1
663,0,1,male,0,47.0,Middle,0,0,1,Solo,1,25.5875,3.2804411805263554,25.5875,Q3,S,Mr,E,1,NONE,male_P1,47.0,26,0,0,0,0
664,0,3,male,0,36.0,Middle,0,0,1,Solo,1,7.4958,2.139571923732859,7.4958,Q1,S,Mr,U,0,NONE,male_P3,108.0,16,0,0,0,1
665,1,3,male,0,20.0,Young,1,0,2,Small,0,7.925,2.188856327665703,3.9625,Q2,S,Mr,U,0,STONO,male_P3,60.0,27,0,0,0,1
666,0,2,male,0,32.0,Young,2,0,3,Small,0,73.5,4.310799125385514,24.5,Q4,S,Mr,U,0,OTHER,male_P2,64.0,18,0,0,0,1
667,0,2,male,0,25.0,Young,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,50.0,27,0,0,0,1
668,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.775,2.1719067693519296,7.775,Q1,S,Mr,U,0,NONE,male_P3,78.0,26,0,1,0,1
669,0,3,male,0,43.0,Middle,0,0,1,Solo,1,8.05,2.2027647577118348,8.05,Q2,S,Mr,U,0,A,male_P3,129.0,15,0,0,0,1
670,1,1,female,1,40.0,Middle,1,0,2,Small,0,52.0,3.970291913552122,26.0,Q4,S,Mrs,C,1,NONE,female_P1,40.0,49,1,1,0,0
671,1,2,female,1,40.0,Middle,1,1,3,Small,0,39.0,3.6888794541139363,13.0,Q4,S,Mrs,U,0,NONE,female_P2,80.0,61,1,0,0,1
672,0,1,male,0,31.0,Young,1,0,2,Small,0,52.0,3.970291913552122,26.0,Q4,S,Mr,B,1,OTHER,male_P1,31.0,22,0,0,0,0
673,0,2,male,0,70.0,Elder,0,0,1,Solo,1,10.5,2.4423470353692043,10.5,Q2,S,Mr,U,0,CA,male_P2,140.0,27,0,0,0,1
674,1,2,male,0,31.0,Young,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,62.0,21,0,0,0,1
675,0,2,male,0,31.0,Young,0,0,1,Solo,1,0.0,0.0,0.0,Q1,S,Mr,U,0,NONE,male_P2,62.0,26,0,1,0,1
676,0,3,male,0,18.0,Teen,0,0,1,Solo,1,7.775,2.1719067693519296,7.775,Q1,S,Mr,U,0,NONE,male_P3,54.0,30,0,0,0,1
677,0,3,male,0,24.5,Young,0,0,1,Solo,1,8.05,2.2027647577118348,8.05,Q2,S,Mr,U,0,NONE,male_P3,73.5,29,0,0,0,1
678,1,3,female,1,18.0,Teen,0,0,1,Solo,1,9.8417,2.3833998102837652,9.8417,Q2,S,Miss,U,0,NONE,female_P3,54.0,23,1,0,0,1
679,0,3,female,1,43.0,Middle,1,6,8,Large,0,46.9,3.8691155044168695,5.8625,Q4,S,Mrs,U,0,CA,female_P3,129.0,39,1,0,0,1
680,1,1,male,0,36.0,Middle,0,1,2,Small,0,512.3292,6.240917354759096,256.1646,Q4,C,Mr,B,1,PC,male_P1,36.0,34,0,0,0,0
681,0,3,female,1,18.0,Teen,0,0,1,Solo,1,8.1375,2.212386825075897,8.1375,Q2,Q,Miss,U,0,NONE,female_P3,54.0,19,1,1,0,1
682,1,1,male,0,27.0,Young,0,0,1,Solo,1,76.7292,4.353230991152628,76.7292,Q4,C,Mr,D,1,PC,male_P1,27.0,18,0,0,0,0
683,0,3,male,0,20.0,Young,0,0,1,Solo,1,9.225,2.3248357019288655,9.225,Q2,S,Mr,U,0,NONE,male_P3,60.0,27,0,0,0,1
684,0,3,male,0,14.0,Teen,5,2,8,Large,0,46.9,3.8691155044168695,5.8625,Q4,S,Mr,U,0,CA,male_P3,42.0,27,1,0,0,1
685,0,2,male,0,60.0,Senior,1,1,3,Small,0,39.0,3.6888794541139363,13.0,Q4,S,Mr,U,0,NONE,male_P2,120.0,33,0,0,0,1
686,0,2,male,0,25.0,Young,1,2,4,Small,0,41.5792,3.7513658711253766,10.3948,Q4,C,Mr,U,0,SCPARIS,male_P2,50.0,38,0,0,0,1
687,0,3,male,0,14.0,Teen,4,1,6,Medium,0,39.6875,3.705920919968788,6.614583333333333,Q4,S,Mr,U,0,NONE,male_P3,42.0,24,1,0,0,1
688,0,3,male,0,19.0,Young,0,0,1,Solo,1,10.1708,2.4133032309283076,10.1708,Q2,S,Mr,U,0,NONE,male_P3,57.0,17,0,0,0,1
689,0,3,male,0,18.0,Teen,0,0,1,Solo,1,7.7958,2.174274334826008,7.7958,Q1,S,Mr,U,0,NONE,male_P3,54.0,31,0,0,0,1
690,1,1,female,1,15.0,Teen,0,1,2,Small,0,211.3375,5.35817698994543,105.66875,Q4,S,Miss,B,1,NONE,female_P1,15.0,33,1,0,0,0
691,1,1,male,0,31.0,Young,1,0,2,Small,0,57.0,4.060443010546419,28.5,Q4,S,Mr,B,1,NONE,male_P1,31.0,23,0,0,0,0
692,1,3,female,1,4.0,Child,0,1,2,Small,0,13.4167,2.668387256845834,6.70835,Q2,C,Miss,U,0,NONE,female_P3,12.0,18,1,0,0,1
693,1,3,male,0,26.0,Young,0,0,1,Solo,1,56.4958,4.05171190165724,56.4958,Q4,S,Mr,U,0,NONE,male_P3,78.0,12,0,1,0,1
694,0,3,male,0,25.0,Young,0,0,1,Solo,1,7.225,2.1071782966514356,7.225,Q1,C,Mr,U,0,NONE,male_P3,75.0,16,0,0,0,1
695,0,1,male,0,60.0,Senior,0,0,1,Solo,1,26.55,3.3160025355989236,26.55,Q3,S,Rare,U,0,NONE,male_P1,60.0,15,0,0,0,1
696,0,2,male,0,52.0,Senior,0,0,1,Solo,1,13.5,2.6741486494265287,13.5,Q2,S,Mr,U,0,NONE,male_P2,104.0,26,0,0,0,1
697,0,3,male,0,44.0,Middle,0,0,1,Solo,1,8.05,2.2027647577118348,8.05,Q2,S,Mr,U,0,NONE,male_P3,132.0,16,0,0,0,1
698,1,3,female,1,18.0,Teen,0,0,1,Solo,1,7.7333,2.167143305297764,7.7333,Q1,Q,Miss,U,0,NONE,female_P3,54.0,32,1,1,0,1
699,0,1,male,0,49.0,Middle,1,1,3,Small,0,110.8833,4.717456363787216,36.9611,Q4,C,Mr,C,1,NONE,male_P1,49.0,24,0,0,0,0
700,0,3,male,0,42.0,Middle,0,0,1,Solo,1,7.65,2.157559320943788,7.65,Q1,S,Mr,F,1,NONE,male_P3,126.0,40,0,0,0,0
701,1,1,female,1,18.0,Teen,1,0,2,Small,0,227.525,5.4316456135398825,113.7625,Q4,C,Mrs,C,1,PC,female_P1,18.0,49,1,0,0,0
702,1,1,male,0,35.0,Young,0,0,1,Solo,1,26.2875,3.3064287218760624,26.2875,Q3,S,Mr,E,1,PC,male_P1,35.0,32,0,0,0,0
703,0,3,female,1,18.0,Teen,0,1,2,Small,0,14.4542,2.737880811060884,7.2271,Q2,C,Miss,U,0,NONE,female_P3,54.0,21,1,0,0,1
704,0,3,male,0,25.0,Young,0,0,1,Solo,1,7.7417,2.1681046787623672,7.7417,Q1,Q,Mr,U,0,NONE,male_P3,75.0,21,0,0,0,1
705,0,3,male,0,26.0,Young,1,0,2,Small,0,7.8542,2.180891922715322,3.9271,Q1,S,Mr,U,0,NONE,male_P3,78.0,23,0,0,0,1
706,0,2,male,0,39.0,Middle,0,0,1,Solo,1,26.0,3.295836866004329,26.0,Q3,S,Mr,U,0,NONE,male_P2,78.0,46,0,0,0,1
707,1,2,female,1,45.0,Middle,0,0,1,Solo,1,13.5,2.6741486494265287,13.5,Q2,S,Mrs,U,0,NONE,female_P2,90.0,29,1,0,0,1
708,1,1,male,0,42.0,Middle,0,0,1,Solo,1,26.2875,3.3064287218760624,26.2875,Q3,S,Mr,E,1,PC,male_P1,42.0,33,0,0,0,0
709,1,1,female,1,22.0,Young,0,0,1,Solo,1,151.55,5.027492411162679,151.55,Q4,S,Miss,U,0,NONE,female_P1,22.0,20,1,0,0,1
710,1,3,male,0,4.0,Child,1,1,3,Small,0,15.2458,2.7878344138303452,5.081933333333333,Q3,C,Master,U,0,NONE,male_P3,12.0,49,1,1,0,1
711,1,1,female,1,24.0,Young,0,0,1,Solo,1,49.5042,3.922056501139853,49.5042,Q4,C,Miss,C,1,PC,female_P1,24.0,48,1,0,0,0
712,0,1,male,0,40.0,Middle,0,0,1,Solo,1,26.55,3.3160025355989236,26.55,Q3,S,Mr,C,1,NONE,male_P1,40.0,18,0,1,0,0
713,1,1,male,0,48.0,Middle,1,0,2,Small,0,52.0,3.970291913552122,26.0,Q4,S,Mr,C,1,NONE,male_P1,48.0,24,0,0,0,0
714,0,3,male,0,29.0,Young,0,0,1,Solo,1,9.4833,2.3497835148230464,9.4833,Q2,S,Mr,U,0,NONE,male_P3,87.0,26,0,0,0,1
715,0,2,male,0,52.0,Senior,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,104.0,21,0,0,0,1
716,0,3,male,0,19.0,Young,0,0,1,Solo,1,7.65,2.157559320943788,7.65,Q1,S,Mr,F,1,NONE,male_P3,57.0,42,0,0,0,0
717,1,1,female,1,38.0,Middle,0,0,1,Solo,1,227.525,5.4316456135398825,227.525,Q4,C,Miss,C,1,PC,female_P1,38.0,29,1,0,0,0
718,1,2,female,1,27.0,Young,0,0,1,Solo,1,10.5,2.4423470353692043,10.5,Q2,S,Miss,E,1,NONE,female_P2,54.0,35,1,0,0,0
719,0,3,male,0,26.0,Young,0,0,1,Solo,1,15.5,2.803360380906535,15.5,Q3,Q,Mr,U,0,NONE,male_P3,78.0,19,0,1,0,1
720,0,3,male,0,33.0,Young,0,0,1,Solo,1,7.775,2.1719067693519296,7.775,Q1,S,Mr,U,0,NONE,male_P3,99.0,28,0,0,0,1
721,1,2,female,1,6.0,Child,0,1,2,Small,0,33.0,3.5263605246161616,16.5,Q4,S,Miss,U,0,NONE,female_P2,12.0,33,1,0,0,1
722,0,3,male,0,17.0,Teen,1,0,2,Small,0,7.0542,2.086193694502369,3.5271,Q1,S,Mr,U,0,NONE,male_P3,51.0,25,0,0,0,1
723,0,2,male,0,34.0,Young,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,68.0,28,0,0,0,1
724,0,2,male,0,50.0,Middle,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,100.0,23,0,0,0,1
725,1,1,male,0,27.0,Young,1,0,2,Small,0,53.1,3.9908341858524357,26.55,Q4,S,Mr,E,1,NONE,male_P1,27.0,29,0,0,0,0
726,0,3,male,0,20.0,Young,0,0,1,Solo,1,8.6625,2.2682524139135403,8.6625,Q2,S,Mr,U,0,NONE,male_P3,60.0,19,0,0,0,1
727,1,2,female,1,30.0,Young,3,0,4,Small,0,21.0,3.091042453358316,5.25,Q3,S,Mrs,U,0,NONE,female_P2,60.0,43,1,0,0,1
728,1,3,female,1,18.0,Teen,0,0,1,Solo,1,7.7375,2.1676241075599285,7.7375,Q1,Q,Miss,U,0,NONE,female_P3,54.0,24,1,1,0,1
729,0,2,male,0,25.0,Young,1,0,2,Small,0,26.0,3.295836866004329,13.0,Q3,S,Mr,U,0,NONE,male_P2,50.0,31,0,0,0,1
730,0,3,female,1,25.0,Young,1,0,2,Small,0,7.925,2.188856327665703,3.9625,Q2,S,Miss,U,0,STONO,female_P3,75.0,29,1,0,0,1
731,1,1,female,1,29.0,Young,0,0,1,Solo,1,211.3375,5.35817698994543,211.3375,Q4,S,Miss,B,1,NONE,female_P1,29.0,29,1,0,0,0
732,0,3,male,0,11.0,Child,0,0,1,Solo,1,18.7875,2.9850504252071306,18.7875,Q3,C,Mr,U,0,NONE,male_P3,33.0,24,1,0,0,1
733,0,2,male,0,31.0,Young,0,0,1,Solo,1,0.0,0.0,0.0,Q1,S,Mr,U,0,NONE,male_P2,62.0,20,0,1,0,1
734,0,2,male,0,23.0,Young,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,46.0,26,0,0,0,1
735,0,2,male,0,23.0,Young,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,46.0,28,0,0,0,1
736,0,3,male,0,28.5,Young,0,0,1,Solo,1,16.1,2.8390784635086144,16.1,Q3,S,Mr,U,0,NONE,male_P3,85.5,20,0,0,0,1
737,0,3,female,1,48.0,Middle,1,3,5,Medium,0,34.375,3.5660053559634015,6.875,Q4,S,Mrs,U,0,WC,female_P3,144.0,39,1,0,0,1
738,1,1,male,0,35.0,Young,0,0,1,Solo,1,512.3292,6.240917354759096,512.3292,Q4,C,Mr,B,1,PC,male_P1,35.0,22,0,0,0,0
739,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.8958,2.1855792552411137,7.8958,Q1,S,Mr,U,0,NONE,male_P3,78.0,18,0,1,0,1
740,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.8958,2.1855792552411137,7.8958,Q1,S,Mr,U,0,NONE,male_P3,78.0,18,0,1,0,1
741,1,1,male,0,40.0,Middle,0,0,1,Solo,1,30.0,3.4339872044851463,30.0,Q3,S,Mr,D,1,NONE,male_P1,40.0,27,0,1,0,0
742,0,1,male,0,36.0,Middle,1,0,2,Small,0,78.85,4.380149874661021,39.425,Q4,S,Mr,C,1,NONE,male_P1,36.0,29,0,0,0,0
743,1,1,female,1,21.0,Young,2,2,5,Medium,0,262.375,5.5735788721243535,52.475,Q4,C,Miss,B,1,PC,female_P1,21.0,37,1,0,0,0
744,0,3,male,0,24.0,Young,1,0,2,Small,0,16.1,2.8390784635086144,8.05,Q3,S,Mr,U,0,NONE,male_P3,72.0,17,0,0,0,1
745,1,3,male,0,31.0,Young,0,0,1,Solo,1,7.925,2.188856327665703,7.925,Q2,S,Mr,U,0,STONO,male_P3,93.0,18,0,0,0,1
746,0,1,male,0,70.0,Elder,1,1,3,Small,0,71.0,4.276666119016055,23.666666666666668,Q4,S,Rare,B,1,OTHER,male_P1,70.0,28,0,0,0,0
747,0,3,male,0,16.0,Teen,1,1,3,Small,0,20.25,3.056356895370426,6.75,Q3,S,Mr,U,0,CA,male_P3,48.0,27,0,0,0,1
748,1,2,female,1,30.0,Young,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Miss,U,0,NONE,female_P2,60.0,21,1,0,0,1
749,0,1,male,0,19.0,Young,1,0,2,Small,0,53.1,3.9908341858524357,26.55,Q4,S,Mr,D,1,NONE,male_P1,19.0,25,0,0,0,0
750,0,3,male,0,31.0,Young,0,0,1,Solo,1,7.75,2.169053700369523,7.75,Q1,Q,Mr,U,0,NONE,male_P3,93.0,23,0,0,0,1
751,1,2,female,1,4.0,Child,1,1,3,Small,0,23.0,3.1780538303479458,7.666666666666667,Q3,S,Miss,U,0,NONE,female_P2,8.0,17,1,0,0,1
752,1,3,male,0,6.0,Child,0,1,2,Small,0,12.475,2.600836116795061,6.2375,Q2,S,Master,E,1,NONE,male_P3,18.0,19,1,0,0,0
753,0,3,male,0,33.0,Young,0,0,1,Solo,1,9.5,2.3513752571634776,9.5,Q2,S,Mr,U,0,NONE,male_P3,99.0,32,0,0,0,1
754,0,3,male,0,23.0,Young,0,0,1,Solo,1,7.8958,2.1855792552411137,7.8958,Q1,S,Mr,U,0,NONE,male_P3,69.0,18,0,0,0,1
755,1,2,female,1,48.0,Middle,1,2,4,Small,0,65.0,4.189654742026425,16.25,Q4,S,Mrs,U,0,NONE,female_P2,96.0,32,1,0,0,1
756,1,2,male,0,0.67,Child,1,1,3,Small,0,14.5,2.740840023925201,4.833333333333333,Q3,S,Master,U,0,NONE,male_P2,1.34,25,1,0,0,1
757,0,3,male,0,28.0,Young,0,0,1,Solo,1,7.7958,2.174274334826008,7.7958,Q1,S,Mr,U,0,NONE,male_P3,84.0,28,0,0,0,1
758,0,2,male,0,18.0,Teen,0,0,1,Solo,1,11.5,2.5257286443082556,11.5,Q2,S,Mr,U,0,NONE,male_P2,36.0,24,0,0,0,1
759,0,3,male,0,34.0,Young,0,0,1,Solo,1,8.05,2.2027647577118348,8.05,Q2,S,Mr,U,0,NONE,male_P3,102.0,28,0,0,0,1
760,1,1,female,1,33.0,Young,0,0,1,Solo,1,86.5,4.471638793363569,86.5,Q4,S,Rare,B,1,NONE,female_P1,33.0,56,1,0,0,0
761,0,3,male,0,26.0,Young,0,0,1,Solo,1,14.5,2.740840023925201,14.5,Q3,S,Mr,U,0,NONE,male_P3,78.0,18,0,1,0,1
762,0,3,male,0,41.0,Middle,0,0,1,Solo,1,7.125,2.094945728215801,7.125,Q1,S,Mr,U,0,OTHER,male_P3,123.0,30,0,0,0,1
763,1,3,male,0,20.0,Young,0,0,1,Solo,1,7.2292,2.1076888046179385,7.2292,Q1,C,Mr,U,0,NONE,male_P3,60.0,21,0,0,0,1
764,1,1,female,1,36.0,Middle,1,2,4,Small,0,120.0,4.795790545596741,30.0,Q4,S,Mrs,B,1,NONE,female_P1,36.0,41,1,0,0,0
765,0,3,male,0,16.0,Teen,0,0,1,Solo,1,7.775,2.1719067693519296,7.775,Q1,S,Mr,U,0,NONE,male_P3,48.0,22,0,0,0,1
766,1,1,female,1,51.0,Senior,1,0,2,Small,0,77.9583,4.368919865004903,38.97915,Q4,S,Mrs,D,1,NONE,female_P1,51.0,36,1,0,0,0
767,0,1,male,0,49.0,Middle,0,0,1,Solo,1,39.6,3.703768066607687,39.6,Q4,C,Rare,U,0,NONE,male_P1,49.0,25,0,1,0,1
768,0,3,female,1,30.5,Young,0,0,1,Solo,1,7.75,2.169053700369523,7.75,Q1,Q,Miss,U,0,NONE,female_P3,91.5,18,1,0,0,1
769,0,3,male,0,26.0,Young,1,0,2,Small,0,24.15,3.224857896545748,12.075,Q3,Q,Mr,U,0,NONE,male_P3,78.0,19,0,1,0,1
770,0,3,male,0,32.0,Young,0,0,1,Solo,1,8.3625,2.236712348843338,8.3625,Q2,S,Mr,U,0,NONE,male_P3,96.0,32,0,0,0,1
771,0,3,male,0,24.0,Young,0,0,1,Solo,1,9.5,2.3513752571634776,9.5,Q2,S,Mr,U,0,NONE,male_P3,72.0,22,0,0,0,1
772,0,3,male,0,48.0,Middle,0,0,1,Solo,1,7.8542,2.180891922715322,7.8542,Q1,S,Mr,U,0,NONE,male_P3,144.0,23,0,0,0,1
773,0,2,female,1,57.0,Senior,0,0,1,Solo,1,10.5,2.4423470353692043,10.5,Q2,S,Mrs,E,1,OTHER,female_P2,114.0,17,1,0,0,0
774,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.225,2.1071782966514356,7.225,Q1,C,Mr,U,0,NONE,male_P3,78.0,15,0,1,0,1
775,1,2,female,1,54.0,Senior,1,3,5,Medium,0,23.0,3.1780538303479458,4.6,Q3,S,Mrs,U,0,NONE,female_P2,108.0,37,1,0,0,1
776,0,3,male,0,18.0,Teen,0,0,1,Solo,1,7.75,2.169053700369523,7.75,Q1,S,Mr,U,0,NONE,male_P3,54.0,39,0,0,0,1
777,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.75,2.169053700369523,7.75,Q1,Q,Mr,F,1,NONE,male_P3,78.0,16,0,1,0,0
778,1,3,female,1,5.0,Child,0,0,1,Solo,1,12.475,2.600836116795061,12.475,Q2,S,Miss,U,0,NONE,female_P3,15.0,29,1,0,0,1
779,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.7375,2.1676241075599285,7.7375,Q1,Q,Mr,U,0,NONE,male_P3,78.0,23,0,1,0,1
780,1,1,female,1,43.0,Middle,0,1,2,Small,0,211.3375,5.35817698994543,105.66875,Q4,S,Mrs,B,1,NONE,female_P1,43.0,53,1,0,0,0
781,1,3,female,1,13.0,Teen,0,0,1,Solo,1,7.2292,2.1076888046179385,7.2292,Q1,C,Miss,U,0,NONE,female_P3,39.0,20,1,0,0,1
782,1,1,female,1,17.0,Teen,1,0,2,Small,0,57.0,4.060443010546419,28.5,Q4,S,Mrs,B,1,NONE,female_P1,17.0,41,1,0,0,0
783,0,1,male,0,29.0,Young,0,0,1,Solo,1,30.0,3.4339872044851463,30.0,Q3,S,Mr,D,1,NONE,male_P1,29.0,22,0,0,0,0
784,0,3,male,0,26.0,Young,1,2,4,Small,0,23.45,3.196630215920881,5.8625,Q3,S,Mr,U,0,WC,male_P3,78.0,22,0,1,0,1
785,0,3,male,0,25.0,Young,0,0,1,Solo,1,7.05,2.085672091430472,7.05,Q1,S,Mr,U,0,SOTONOQ,male_P3,75.0,16,0,0,0,1
786,0,3,male,0,25.0,Young,0,0,1,Solo,1,7.25,2.1102132003465894,7.25,Q1,S,Mr,U,0,NONE,male_P3,75.0,34,0,0,0,1
787,1,3,female,1,18.0,Teen,0,0,1,Solo,1,7.4958,2.139571923732859,7.4958,Q1,S,Miss,U,0,NONE,female_P3,54.0,25,1,0,0,1
788,0,3,male,0,8.0,Child,4,1,6,Medium,0,29.125,3.405355391810819,4.854166666666667,Q3,Q,Master,U,0,NONE,male_P3,24.0,25,1,0,0,1
789,1,3,male,0,1.0,Child,1,2,4,Small,0,20.575,3.0715352369694915,5.14375,Q3,S,Master,U,0,CA,male_P3,3.0,26,1,0,0,1
790,0,1,male,0,46.0,Middle,0,0,1,Solo,1,79.2,4.384523514872469,79.2,Q4,C,Mr,B,1,PC,male_P1,46.0,24,0,0,0,0
791,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.75,2.169053700369523,7.75,Q1,Q,Mr,U,0,NONE,male_P3,78.0,24,0,1,0,1
792,0,2,male,0,16.0,Teen,0,0,1,Solo,1,26.0,3.295836866004329,26.0,Q3,S,Mr,U,0,NONE,male_P2,32.0,19,0,0,0,1
793,0,3,female,1,18.0,Teen,8,2,11,Large,0,69.55,4.256321678298823,6.322727272727272,Q4,S,Miss,U,0,CA,female_P3,54.0,23,1,1,0,1
794,0,1,male,0,40.0,Middle,0,0,1,Solo,1,30.6958,3.4561841799918147,30.6958,Q3,C,Mr,U,0,PC,male_P1,40.0,24,0,1,0,1
795,0,3,male,0,25.0,Young,0,0,1,Solo,1,7.8958,2.1855792552411137,7.8958,Q1,S,Mr,U,0,NONE,male_P3,75.0,21,0,0,0,1
796,0,2,male,0,39.0,Middle,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,78.0,18,0,0,0,1
797,1,1,female,1,49.0,Middle,0,0,1,Solo,1,25.9292,3.2932111997353943,25.9292,Q3,S,Rare,D,1,NONE,female_P1,49.0,27,1,0,0,0
798,1,3,female,1,31.0,Young,0,0,1,Solo,1,8.6833,2.270402752283094,8.6833,Q2,S,Mrs,U,0,NONE,female_P3,93.0,16,1,0,0,1
799,0,3,male,0,30.0,Young,0,0,1,Solo,1,7.2292,2.1076888046179385,7.2292,Q1,C,Mr,U,0,NONE,male_P3,90.0,28,0,0,0,1
800,0,3,female,1,30.0,Young,1,1,3,Small,0,24.15,3.224857896545748,8.049999999999999,Q3,S,Mrs,U,0,NONE,female_P3,90.0,52,1,0,0,1
801,0,2,male,0,34.0,Young,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,68.0,20,0,0,0,1
802,1,2,female,1,31.0,Young,1,1,3,Small,0,26.25,3.305053521109253,8.75,Q3,S,Mrs,U,0,CA,female_P2,62.0,43,1,0,0,1
803,1,1,male,0,11.0,Child,1,2,4,Small,0,120.0,4.795790545596741,30.0,Q4,S,Master,B,1,NONE,male_P1,11.0,35,1,0,0,0
804,1,3,male,0,0.42,Child,0,1,2,Small,0,8.5167,2.2530481500547457,4.25835,Q2,C,Master,U,0,NONE,male_P3,1.26,31,1,0,0,1
805,1,3,male,0,27.0,Young,0,0,1,Solo,1,6.975,2.076311648670908,6.975,Q1,S,Mr,U,0,NONE,male_P3,81.0,23,0,0,0,1
806,0,3,male,0,31.0,Young,0,0,1,Solo,1,7.775,2.1719067693519296,7.775,Q1,S,Mr,U,0,NONE,male_P3,93.0,25,0,0,0,1
807,0,1,male,0,39.0,Middle,0,0,1,Solo,1,0.0,0.0,0.0,Q1,S,Mr,A,1,NONE,male_P1,39.0,22,0,0,0,0
808,0,3,female,1,18.0,Teen,0,0,1,Solo,1,7.775,2.1719067693519296,7.775,Q1,S,Miss,U,0,NONE,female_P3,54.0,31,1,0,0,1
809,0,2,male,0,39.0,Middle,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,78.0,17,0,0,0,1
810,1,1,female,1,33.0,Young,1,0,2,Small,0,53.1,3.9908341858524357,26.55,Q4,S,Mrs,E,1,NONE,female_P1,33.0,46,1,0,0,0
811,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.8875,2.1846457951293594,7.8875,Q1,S,Mr,U,0,NONE,male_P3,78.0,22,0,0,0,1
812,0,3,male,0,39.0,Middle,0,0,1,Solo,1,24.15,3.224857896545748,24.15,Q3,S,Mr,U,0,A,male_P3,117.0,17,0,0,0,1
813,0,2,male,0,35.0,Young,0,0,1,Solo,1,10.5,2.4423470353692043,10.5,Q2,S,Mr,U,0,NONE,male_P2,70.0,25,0,0,0,1
814,0,3,female,1,6.0,Child,4,2,7,Large,0,31.275,3.4742929367327062,4.4678571428571425,Q4,S,Miss,U,0,NONE,female_P3,18.0,34,1,0,0,1
815,0,3,male,0,30.5,Young,0,0,1,Solo,1,8.05,2.2027647577118348,8.05,Q2,S,Mr,U,0,NONE,male_P3,91.5,26,0,0,0,1
816,0,1,male,0,40.0,Middle,0,0,1,Solo,1,0.0,0.0,0.0,Q1,S,Mr,B,1,NONE,male_P1,40.0,16,0,1,0,0
817,0,3,female,1,23.0,Young,0,0,1,Solo,1,7.925,2.188856327665703,7.925,Q2,S,Miss,U,0,STONO,female_P3,69.0,28,1,0,0,1
818,0,2,male,0,31.0,Young,1,1,3,Small,0,37.0042,3.637696679934592,12.334733333333332,Q4,C,Mr,U,0,SCPARIS,male_P2,62.0,18,0,0,0,1
819,0,3,male,0,43.0,Middle,0,0,1,Solo,1,6.45,2.0082140323914683,6.45,Q1,S,Mr,U,0,OTHER,male_P3,129.0,32,0,0,0,1
820,0,3,male,0,10.0,Child,3,2,6,Medium,0,27.9,3.3638415951183864,4.6499999999999995,Q3,S,Master,U,0,NONE,male_P3,30.0,28,1,0,0,1
821,1,1,female,1,52.0,Senior,1,1,3,Small,0,93.5,4.548599834499697,31.166666666666668,Q4,S,Mrs,B,1,NONE,female_P1,52.0,50,1,0,0,0
