PassengerId,Survived,FareFilled,SexEncoded,FareLog,FarePerPerson,HasCabin,AgePclass,NameLength,WomenChildPriority,CabinMissing,Pclass_1,Pclass_3,Sex_female,Sex_male,Title_Miss,Title_Mr,Title_Mrs,CabinDeck_U,SexPclass_female_P1,SexPclass_female_P2,SexPclass_male_P3
579,0,-0.3573083057891445,1.0,2.738146075922933,7.22915,0.0,93.0,32.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
580,1,-0.4888542575852486,0.0,2.188856327665703,7.925,0.0,96.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
581,1,-0.04438103794142432,1.0,3.4339872044851463,10.0,0.0,50.0,27.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
582,1,1.5841789061771412,1.0,4.717456363787216,36.9611,1.0,39.0,52.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
583,0,-0.12491978668775715,0.0,3.295836866004329,26.0,0.0,108.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
584,0,0.15948266982273065,0.0,3.716616209085536,40.125,1.0,36.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
585,0,-0.47299819142581434,0.0,2.2734137156937657,8.7125,0.0,78.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
586,1,0.955306180872432,1.0,4.390118804571218,26.55,1.0,18.0,19.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
587,0,-0.3464013457401724,0.0,2.772588722239781,15.0,0.0,94.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
588,1,0.9462455716384695,0.0,4.384523514872469,26.400000000000002,1.0,60.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
589,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,66.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
590,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,78.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
591,0,-0.5049620073345151,0.0,2.094945728215801,7.125,0.0,105.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
592,1,0.9274538680872313,1.0,4.37281811610993,39.13335,1.0,52.0,47.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
593,0,-0.5024451714361923,0.0,2.1102132003465894,7.25,0.0,141.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
594,0,-0.49237782784290063,1.0,2.169053700369523,2.5833333333333335,0.0,54.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
595,0,-0.12491978668775715,0.0,3.295836866004329,13.0,0.0,74.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
596,0,-0.1621689579829361,0.0,3.224857896545748,8.049999999999999,0.0,108.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
597,1,0.016023023618325298,1.0,3.5263605246161616,33.0,0.0,48.0,26.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
598,0,-0.6484216535389205,0.0,0.0,0.0,0.0,147.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
599,0,-0.5029485386158568,0.0,2.1071782966514356,7.225,0.0,78.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
600,1,0.49782998024351216,0.0,4.0592215752427645,28.4646,1.0,49.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,1,-0.10478509950117394,1.0,3.332204510175204,6.75,0.0,48.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
602,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,78.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
603,0,0.2052890831722074,0.0,3.770459441106359,42.4,0.0,40.0,25.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
604,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,132.0,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
605,1,-0.11384570873513637,0.0,3.3160025355989236,26.55,0.0,35.0,31.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
606,0,-0.3353272677875516,0.0,2.806386101823072,7.775,0.0,108.0,29.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
607,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,90.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
608,1,-0.034313694348132716,0.0,3.449987545831587,30.5,0.0,27.0,27.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
609,1,0.18876253192945994,1.0,3.7513658711253766,10.3948,0.0,44.0,53.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
610,1,2.441497778832105,1.0,5.039951348430309,153.4625,1.0,40.0,25.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
611,0,-0.01870931177853076,1.0,3.4742929367327062,4.4678571428571425,0.0,117.0,57.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
612,0,-0.5064721088735089,0.0,2.085672091430472,7.05,0.0,78.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
613,1,-0.3363340021468808,1.0,2.803360380906535,7.75,0.0,54.0,27.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
614,0,-0.49237782784290063,0.0,2.169053700369523,7.75,0.0,78.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
615,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,105.0,31.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
616,1,0.6603330135889879,1.0,4.189654742026425,16.25,0.0,48.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
617,0,-0.35848215805212236,0.0,2.7343675094195836,4.8,0.0,102.0,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
618,0,-0.32425318983493084,1.0,2.8390784635086144,8.05,0.0,78.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
619,1,0.13683114673782454,1.0,3.6888794541139363,9.75,1.0,8.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
620,0,-0.43700743807979686,0.0,2.4423470353692043,10.5,0.0,52.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
621,0,-0.3573908580066095,0.0,2.737880811060884,7.2271,0.0,81.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
622,1,0.40974072380221066,0.0,3.9806942251907276,26.2771,1.0,42.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
623,1,-0.33146744825388363,0.0,2.817902613071225,5.247233333333333,0.0,60.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
624,0,-0.4902797934380587,0.0,2.180891922715322,7.8542,0.0,63.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
625,0,-0.32425318983493084,0.0,2.8390784635086144,16.1,0.0,63.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
626,0,0.002347544081197954,0.0,3.5061818266142577,32.3208,1.0,61.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
627,0,-0.3997582667846179,0.0,2.5915163848462583,12.35,0.0,114.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
628,1,0.921244330558889,1.0,4.368919865004903,77.9583,1.0,21.0,29.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
629,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,78.0,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
630,0,-0.49271407711891657,0.0,2.167143305297764,7.7333,0.0,78.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
631,1,-0.04438103794142432,0.0,3.4339872044851463,30.0,1.0,80.0,36.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
632,0,-0.5063875431873253,0.0,2.086193694502369,7.0542,0.0,153.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
633,1,-0.034313694348132716,0.0,3.449987545831587,30.5,1.0,32.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,0,-0.6484216535389205,0.0,0.0,0.0,0.0,40.0,29.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
635,0,-0.08666388103324908,1.0,3.3638415951183864,4.6499999999999995,0.0,27.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
636,1,-0.3866707201133388,1.0,2.6390573296152584,13.0,0.0,56.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
637,0,-0.4888542575852486,0.0,2.188856327665703,7.925,0.0,96.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
638,0,-0.11988611489111134,0.0,3.305053521109253,8.75,0.0,62.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
639,0,0.1506737441786005,1.0,3.705920919968788,6.614583333333333,0.0,123.0,38.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
640,0,-0.32425318983493084,0.0,2.8390784635086144,8.05,0.0,78.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
641,0,-0.4902797934380587,0.0,2.180891922715322,7.8542,0.0,60.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
642,1,0.7469121684912956,1.0,4.252771798816619,69.3,1.0,24.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
643,0,-0.08666388103324908,1.0,3.3638415951183864,4.6499999999999995,0.0,6.0,29.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
644,1,0.48910360681684706,0.0,4.05171190165724,56.4958,0.0,78.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
645,1,-0.26066180729354516,1.0,3.0085645861193133,4.814575,0.0,2.25,22.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
646,1,0.8964967865378598,0.0,4.353230991152628,38.3646,1.0,48.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
647,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,57.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
648,1,0.06635974158478332,0.0,3.597312260588446,35.5,1.0,56.0,35.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,0,-0.49640476528021726,0.0,2.145931282948669,7.55,0.0,78.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
650,1,-0.49640476528021726,1.0,2.145931282948669,7.55,0.0,69.0,31.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
651,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,78.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
652,1,-0.18532384824750675,1.0,3.1780538303479458,11.5,0.0,36.0,19.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
653,0,-0.47861979608830835,0.0,2.2442459824059346,8.4333,0.0,63.0,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
654,1,-0.49078316061772326,1.0,2.17806441028492,7.8292,0.0,54.0,29.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
655,0,-0.5125125150294839,1.0,2.0476928433652555,6.75,0.0,54.0,28.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
656,0,0.8314778546749452,0.0,4.310799125385514,24.5,0.0,48.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
657,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,78.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
658,0,-0.3363340021468808,1.0,2.803360380906535,5.166666666666667,0.0,96.0,29.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
659,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,46.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
660,0,1.6323350375212924,0.0,4.738607824217808,37.75833333333333,1.0,58.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
661,1,2.042579288947925,0.0,4.902678819257608,44.550000000000004,0.0,50.0,29.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
662,0,-0.5029485386158568,0.0,2.1071782966514356,7.225,0.0,120.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
663,0,-0.13322534515222276,0.0,3.2804411805263554,25.5875,1.0,47.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
664,0,-0.4974960653257301,0.0,2.139571923732859,7.4958,0.0,108.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
665,1,-0.4888542575852486,0.0,2.188856327665703,3.9625,0.0,60.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
666,0,0.8314778546749452,0.0,4.310799125385514,24.5,0.0,64.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
667,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,50.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
668,0,-0.4918744606632361,0.0,2.1719067693519296,7.775,0.0,78.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
669,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,129.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
670,1,0.39858208016340624,1.0,3.970291913552122,26.0,1.0,40.0,49.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
671,1,0.13683114673782454,1.0,3.6888794541139363,13.0,0.0,80.0,61.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
672,0,0.39858208016340624,0.0,3.970291913552122,26.0,1.0,31.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
673,0,-0.43700743807979686,0.0,2.4423470353692043,10.5,0.0,140.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
674,1,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,62.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
675,0,-0.6484216535389205,0.0,0.0,0.0,0.0,62.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
676,0,-0.4918744606632361,0.0,2.1719067693519296,7.775,0.0,54.0,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
677,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,73.5,29.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
678,1,-0.45026210265472455,1.0,2.3833998102837652,9.8417,0.0,54.0,23.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
679,0,0.2958951755118318,1.0,3.8691155044168695,5.8625,0.0,129.0,39.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
680,1,9.667166525013505,0.0,6.240917354759096,256.1646,1.0,36.0,34.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
681,0,-0.48457563655809965,1.0,2.212386825075897,8.1375,0.0,54.0,19.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
682,1,0.8964967865378598,0.0,4.353230991152628,76.7292,1.0,27.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
683,0,-0.4626791642426904,0.0,2.3248357019288655,9.225,0.0,60.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
684,0,0.2958951755118318,0.0,3.8691155044168695,5.8625,0.0,42.0,27.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
685,0,0.13683114673782454,0.0,3.6888794541139363,13.0,0.0,120.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
686,0,0.18876253192945994,0.0,3.7513658711253766,10.3948,0.0,50.0,38.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
687,0,0.1506737441786005,0.0,3.705920919968788,6.614583333333333,0.0,42.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
688,0,-0.44363577710162005,0.0,2.4133032309283076,10.1708,0.0,57.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
689,0,-0.49145565916975514,0.0,2.174274334826008,7.7958,0.0,54.0,31.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
690,1,3.6067927997556075,1.0,5.35817698994543,105.66875,1.0,15.0,33.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
691,1,0.49925551609632224,0.0,4.060443010546419,28.5,1.0,31.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
692,1,-0.37828059596268965,1.0,2.668387256845834,6.70835,0.0,12.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
693,1,0.48910360681684706,0.0,4.05171190165724,56.4958,0.0,78.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
694,0,-0.5029485386158568,0.0,2.1071782966514356,7.225,0.0,75.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
695,0,-0.11384570873513637,0.0,3.3160025355989236,26.55,0.0,60.0,15.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
696,0,-0.3766033765200472,0.0,2.6741486494265287,13.5,0.0,104.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
697,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,132.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
698,1,-0.49271407711891657,1.0,2.167143305297764,7.7333,0.0,54.0,32.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
699,0,1.5841789061771412,0.0,4.717456363787216,36.9611,1.0,49.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
700,0,-0.494391296561559,0.0,2.157559320943788,7.65,1.0,126.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
701,1,3.9327230485884233,1.0,5.4316456135398825,113.7625,1.0,18.0,49.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
702,1,-0.11913106412161445,0.0,3.3064287218760624,26.2875,1.0,35.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
703,0,-0.3573908580066095,1.0,2.737880811060884,7.2271,0.0,54.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
704,0,-0.4925449457465493,0.0,2.1681046787623672,7.7417,0.0,75.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
705,0,-0.4902797934380587,0.0,2.180891922715322,3.9271,0.0,78.0,23.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
706,0,-0.12491978668775715,0.0,3.295836866004329,26.0,0.0,78.0,46.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
707,1,-0.3766033765200472,1.0,2.6741486494265287,13.5,0.0,90.0,29.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
708,1,-0.11913106412161445,0.0,3.3064287218760624,26.2875,1.0,42.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
709,1,2.4029901895877646,1.0,5.027492411162679,151.55,0.0,22.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
710,1,-0.3414522396297103,0.0,2.7878344138303452,5.081933333333333,0.0,12.0,49.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
711,1,0.3483299278831318,1.0,3.922056501139853,49.5042,1.0,24.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
712,0,-0.11384570873513637,0.0,3.3160025355989236,26.55,1.0,40.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
713,1,0.39858208016340624,0.0,3.970291913552122,26.0,1.0,48.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
714,0,-0.457478374542396,0.0,2.3497835148230464,9.4833,0.0,87.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
715,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,104.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716,0,-0.494391296561559,0.0,2.157559320943788,7.65,1.0,57.0,42.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
717,1,3.9327230485884233,1.0,5.4316456135398825,227.525,1.0,38.0,29.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
718,1,-0.43700743807979686,1.0,2.4423470353692043,10.5,1.0,54.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
719,0,-0.3363340021468808,0.0,2.803360380906535,15.5,0.0,78.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
720,0,-0.4918744606632361,0.0,2.1719067693519296,7.775,0.0,99.0,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
721,1,0.016023023618325298,1.0,3.5263605246161616,16.5,0.0,12.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
722,0,-0.5063875431873253,0.0,2.086193694502369,3.5271,0.0,51.0,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
723,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,68.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
724,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,100.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
